SaleID,ExhibitionID,Item,Qty,Price,Date
3151,3151,eKhPDiNJMY,74,308.35,2022-05-07
3152,3152,%Qujkpr88G,78,38.53,2003-08-28
3153,3153,Yy D@5E%Wq,27,101.2,1989-01-05
3154,3154,ZR Qvfu X^,35,377.39,1960-06-11
3155,3155,DH%7ZLjY8H,60,561.29,1995-04-23
3156,3156,P6jdRjSLAh,89,635.03,1963-01-17
3157,3157,@XVflAD0qY,53,150.56,2024-01-02
3158,3158,JNMtETZO!A,2,538.8,1956-04-25
3159,3159,GzsPAeZ2zS,61,768.48,2020-09-25
3160,3160,W$$Wkj%sy2,51,706.55,2008-01-19
3161,3161,$&Zd&*rTUh,10,519.35,2016-08-18
3162,3162,jb6CpXhKPj,71,584.21,2001-07-06
3163,3163,VPe^Yyt@HA,4,713.16,2001-10-11
3164,3164,Ho&WeIO4Ug,50,587.7,1994-09-14
3165,3165,XKmLzBq1$2,41,460.38,1973-10-02
3166,3166,Hj36eUmxHt,74,348.09,1991-10-09
3167,3167,%38RW@XRYh,41,300.16,1990-07-27
3168,3168,fu0xxiBz1 ,92,209.17,1961-12-21
3169,3169,gYhjQWMO2M,16,416.39,RQGTP8
3170,3170,*^jT41$FD!,2,960.96,2015-06-06
3171,3171,$Pw8mvvzck,50,720.76,2017-05-27
3172,3172,nP3IaE6Rq!,81,29.96,2013-05-26
3173,3173,78OBhYR!zY,46,74.55,EbRN3E
3174,3174,p%^Fc6e9lR,47,822.72,2007-06-23
3175,3175,E2Ne1AXold,25,504.61,1986-06-28
3176,3176,aJP5EP7UrY,10,493.69,1957-11-12
3177,3177,$WXdmhvfes,95,948.62,1992-08-01
3178,3178,S^4hjKd9Mt,16,153.94,1995-08-14
3179,3179,$fyyC6FPGn,49,697.32,1984-12-16
3180,3180,v0!hFvJh*m,91,668.13,2001-04-07
3181,3181,c5nd4D9Hcq,55,834.38,1965-07-25
3182,3182,LcL%QoZIs9,39,847.91,1988-07-25
3183,3183,ta07qqM6a*,25,899.84,1979-12-09
3184,3184,6A!mAO2b$Z,61,998.66,1955-10-15
3185,3185, aOOqrhZXW,97,860.99,fFdAv1
3186,3186,9YQ81@4HGN,44,108.48,1958-01-21
3187,3187,Wt44AV@R1&,61,990.59,Ws4GSj
3188,3188,sw9FSu%u!^,76,351.77,1968-12-15
3189,3189,w9Ue^@*QLx,53,622.82,1986-04-17
3190,3190,owWeX6XP U,73,82.29,1991-06-03
3191,3191,OkEOY*fj6p,84,699.91,C1ocJY
3192,3192,Pbh^C5^zb5,11,711.04,2000-04-20
3193,3193,rJzEzKiR7B,54,138.13,1950-10-01
3194,3194,$7R#FNlf^5,44,727.03,2005-01-11
3195,3195,aag4SqdD5S,75,270.22,2006-12-11
3196,3196,1uWE#8zqia,71,120.45,1994-11-01
3197,3197,L4qh40iac&,94,679.19,1969-12-17
3198,3198,54BAOm5I@w,84,406.05,1964-12-03
3199,3199,lZ@4@1TCnV,6,594.29,1997-12-16
3200,3200,RUpos*j!KP,38,467.26,2017-11-22
3201,3201,an^azoK8MI,25,70.38,2019-12-02
3202,3202,*fMe&Tl!N%,46,389.34,2000-10-28
3203,3203,uFdZXu#9Ek,24,818.79,2009-01-21
3204,3204,IyFwvYEL6@,63,185.44,1988-09-19
3205,3205,N&lLD%^xoy,61,849.25,1997-12-11
3206,3206,MoAAzfAZ99,91,866.6,1981-05-10
3207,3207,w!$^!pM5fF,16,400.07,yyTQOQ
3208,3208,B^8P4j1qFx,73,988.67,iod6yW
3209,3209,5xG^!Nr 8a,17,101.27,2011-07-14
3210,3210,k6w HXJ!ZR,1,506.44,1991-02-18
3211,3211,l%efO%7jt%,83,766.08,2005-08-17
3212,3212,arYfdrsrEL,13,162.7,1966-05-19
3213,3213,7k56%U^l4u,28,724.64,1958-05-13
3214,3214,4aMeOAz0vJ,73,968.29,1984-04-26
3215,3215,pM#p3Sc5R2,40,558.41,1953-04-03
3216,3216,N57$CPVoRf,66,220.55,1974-03-17
3217,3217,#4&S#bs1s!,98,928.66,1997-12-26
3218,3218,l8gwvqAi@W,79,66.14,2006-02-12
3219,3219,XudjKHzl9H,91,924.09,1956-10-10
3220,3220,O 5h2af7pF,97,615.28,1974-06-12
3221,3221,VxSrswT0En,100,956.91,Btnas4
3222,3222,xoZm!IUgXU,90,618.42,2000-02-20
3223,3223,x6LsgWEvaP,61,895.66,2019-11-28
3224,3224,wsvD9GySbj,64,787.3,2007-05-19
3225,3225,5hBV0VCGZG,95,263.26,2025-03-05
3226,3226,UwnZByGiuG,7,451.12,2004-10-02
3227,3227,QcwbWUbuHa,84,76.09,1957-05-20
3228,3228,InR0h7O!bO,54,133.85,1964-12-16
3229,3229,zvHF3$2ZWI,50,361.6,2018-04-12
3230,3230,hSIn0W6scJ,89,812.8,2009-01-23
3231,3231,uE9  S@ jh,66,185.85,1952-11-26
3232,3232,bfTIpryqQ0,22,399.37,1989-09-18
3233,3233,JAgm4NMA3W,58,414.5,1971-12-17
3234,3234,aqOmGLhtSd,28,963.57,1985-06-27
3235,3235,g@AobP^C#G,95,811.36,2000-01-08
3236,3236,o&jegh149j,20,843.19,1965-12-05
3237,3237,PY8Qn$CHAR,44,632.53,2021-04-09
3238,3238,LYtELuegXO,90,176.43,bPaYGM
3239,3239,El4olAiBho,89,165.61,1996-10-19
3240,3240,MWE1$OGE7P,13,977.12,2023-02-27
3241,3241,O$M$V!%O9s,73,355.55,1967-06-11
3242,3242,z7V*ouN#4@,80,30.88,2014-12-03
3243,3243,4B#Il%hgxs,42,297.69,2013-06-24
3244,3244, bt DdHcP5,44,888.49,1983-07-08
3245,3245,YKRutHI9P9,33,399.26,1967-10-11
3246,3246,9!WAAIDHRc,65,255.01,1967-01-08
3247,3247, H#lPRNr@n,37,158.9,2008-03-21
3248,3248,fnS59fDha5,19,394.95,2021-05-01
3249,3249,fpbKRlCeZp,19,945.88,1999-11-04
3250,3250,#@tQE$i%iB,88,841.76,2025-06-26
3251,3251,Y F Mf a#b,60,591.44,2002-01-28
3252,3252,0R%$O*yZ&J,78,290.81,2010-12-24
3253,3253,JFPk5&I#qL,26,369.98,1954-10-28
3254,3254,HL#b4gwyiQ,13,260.04,2012-03-02
3255,3255,96CDDzFI5o,39,218.51,1962-11-09
3256,3256, 0sFJLcMZ0,25,165.0,1970-03-25
3257,3257,V79*#4YoTH,54,515.7,1979-07-06
3258,3258,4tXXl@s1QF,43,485.36,2021-08-16
3259,3259,G7eTIX#&P8,67,953.18,1972-10-07
3260,3260,G&37P%mM X,70,105.96,2000-12-04
3261,3261,@w%q RpLsb,91,692.64,1994-11-07
3262,3262,Mz*da0qtbs,84,481.73,1985-12-17
3263,3263,$I*V82LBom,37,527.54,1980-03-12
3264,3264,0!bu&rW34F,81,801.13,1961-03-11
3265,3265,J^VQsO!J#2,87,741.27,2009-10-25
3266,3266,0pAJFiIBD7,22,946.52,1974-04-05
3267,3267,2$JFntw%^U,65,470.09,1978-09-21
3268,3268,XeiEWe7XA&,33,501.96,2024-05-26
3269,3269,E&UddlYyo0,78,814.41,2018-10-04
3270,3270,prYvw9QQ#w,85,511.49,1986-08-09
3271,3271,v$EmujWtzX,22,360.01,1985-11-01
3272,3272,^I!#K8t4aJ,22,122.09,2006-11-27
3273,3273,b1d E0y#bK,44,270.55,TKoArS
3274,3274,IYiXWVMqB3,31,237.08,rsy9mP
3275,3275,4nez9q$4rk,42,890.86,1975-03-02
3276,3276,9Dnr$^X6*u,71,726.07,1985-07-05
3277,3277,9n Y88^NCR,40,916.12,1962-04-03
3278,3278,g@Jghu$zRD,69,846.28,1960-11-24
3279,3279,KyHN*ysb^#,17,814.25,1960-10-23
3280,3280,nI5s7$zsxk,97,943.79,1951-01-12
3281,3281,LhrjeApmqK,50,296.28,2021-10-23
3282,3282,L8hTgskWwW,83,791.54,1957-10-24
3283,3283,#4lVwQ5*^U,99,811.44,1952-12-24
3284,3284,Pf%fxBguht,26,590.23,1994-06-01
3285,3285,Vh@KFc&izM,1,134.51,wquFpI
3286,3286,u7PYY*Q!z7,19,336.61,1958-07-22
3287,3287,r*Oh*58cf8,68,27.52,ZNk6He
3288,3288,BUUGbaxGqK,49,301.0,1959-12-05
3289,3289,hWf1adZbSG,4,463.65,2007-09-06
3290,3290,xHOvAL$YBX,33,694.28,1978-06-04
3291,3291,ut&zU6S55$,36,112.09,2019-01-15
3292,3292,3kpVlRZ2d7,73,68.1,1976-11-04
3293,3293,1ZzkjafmE%,76,814.85,2013-04-12
3294,3294,52%s5Sl!Bf,34,19.2,kHKtlQ
3295,3295,htZ*dAU9T#,58,223.27,A5OhoP
3296,3296,9hhFWCVKQs,91,758.74,1972-01-11
3297,3297,bc aU24FH5,75,364.0,9ddWrX
3298,3298,jg$Rq&MxQw,92,982.67,1979-10-01
3299,3299,7V6ZNEu%sD,29,535.27,1968-08-08
3300,3300,6RNAcTEL1*,16,50.54,1953-05-10
3301,3301,L !AitEM^4,7,235.44,1954-09-05
3302,3302,wh7^tg1MVK,70,628.6,1956-12-27
3303,3303,HLUatAE 7j,89,226.41,2009-12-04
3304,3304,nR*$MpCN*v,78,690.83,1968-01-10
3305,3305,xi%iAkzNMG,29,854.44,2006-10-14
3306,3306,&5@ogS6STT,6,175.64,2023-09-08
3307,3307,x%Ys6YbH8#,73,711.36,1974-09-19
3308,3308,dqjfUW@J8i,99,353.34,2010-11-14
3309,3309,lfrli%Eecl,6,492.3,1957-01-16
3310,3310,$G2Df ygfn,23,517.72,1980-12-08
3311,3311,ZT1G$FfBo!,63,216.69,1950-01-18
3312,3312,a0xwPUaJEA,79,944.94,1978-09-28
3313,3313,WRCOoyAFHv,38,524.44,1995-03-10
3314,3314,qQm$IGHmTC,27,630.41,2013-04-05
3315,3315,1&gp&c6N1Z,83,979.65,2008-07-15
3316,3316,r6bYox5U*$,87,184.6,1964-09-27
3317,3317,vS$66$#Yof,76,455.84,1991-11-18
3318,3318,z&3IsJSbpw,23,240.53,1977-02-28
3319,3319,D#djfh1g3Y,46,991.62,1978-10-25
3320,3320,PyBtC^9zN!,44,457.8,470xs5
3321,3321,MJipUqpoKU,61,146.81,1983-01-20
3322,3322,wfqDBeUWZb,12,26.53,1995-01-27
3323,3323,sWZ2e$KccK,29,909.85,1952-12-28
3324,3324,bJJXx!ulzO,5,756.65,1950-12-11
3325,3325,7k6^qK6U^!,70,492.63,1982-05-09
3326,3326,cAZZ3^&nor,93,19.9,1993-12-20
3327,3327,pp8EE6sY&L,34,195.1,1952-03-12
3328,3328,n4yB2D5dLO,100,343.2,1993-12-26
3329,3329,d%*hncO!#6,53,20.99,2019-06-04
3330,3330,OTKXM$kv%K,20,720.73,1951-09-17
3331,3331,Sbbu y1OKf,51,100.89,1969-09-02
3332,3332,1yXJIgU4qd,78,942.94,0NrGic
3333,3333,#DKaep1^Y0,29,794.5,ITwOYq
3334,3334,oLa!1l&aow,39,383.58,1954-08-12
3335,3335,u@F4kLyYA&,62,73.75,2022-12-14
3336,3336,Mtu^vTnj91,26,703.64,1978-01-10
3337,3337,W$N15$%slB,27,387.04,1969-04-08
3338,3338,QvDN9JtDju,13,648.61,2022-06-11
3339,3339,Su&!B6snZ^,51,54.82,2017-07-01
3340,3340,cMBMOaDv9o,49,423.34,1976-04-16
3341,3341,E!75Q$vSgW,9,825.81,WjasmC
3342,3342,HRU^FH6r&A,41,687.82,2010-04-10
3343,3343,BKbr$KdcwP,21,703.82,2014-11-14
3344,3344,JP#czw5uL9,2,848.13,1976-10-07
3345,3345,RM6GoX 5 b,95,620.24,2017-11-11
3346,3346,2hYuTSprP!,19,520.46,1994-07-22
3347,3347,7CHf#uVs P,58,183.66,1998-01-27
3348,3348,WFr5dwS#*^,54,526.09,1974-11-02
3349,3349,TKeGXgHe!w,15,662.12,1975-09-28
3350,3350,rdeiIcb4XF,6,533.03,1999-05-08
3351,3351,Y9HTa2X8%L,1,568.05,2006-02-06
3352,3352,wDQiR6$GBS,67,316.92,1971-11-11
3353,3353,# kd^^9AMl,54,557.4,1968-07-22
3354,3354,vxooaDzOL2,10,666.14,1995-08-21
3355,3355,R%WLp90LCx,27,853.06,1969-06-21
3356,3356,3wjuXyS%7g,7,547.85,2019-12-11
3357,3357,u4KgD%&xgf,54,776.56,uy9bld
3358,3358,8pjsAJvwqn,1,89.36,1958-02-11
3359,3359,9sabY9%f^a,20,863.92,1995-08-15
3360,3360,OdpkR%M8ah,56,349.49,1987-09-06
3361,3361,%VQm4NbmJ*,37,883.64,1972-03-10
3362,3362,Oc%zMTmXIk,8,204.88,cGqBtX
3363,3363,%8j8uu4O@F,10,39.89,1972-12-16
3364,3364,^DXoBswHac,50,177.88,1983-10-22
3365,3365,*B1P1e9pXk,96,922.58,2009-02-09
3366,3366,zPnp&JpLW5,83,579.62,2024-07-11
3367,3367,VIrCdRm*X6,10,177.84,1983-03-23
3368,3368,JwBm^7BQ$M,74,497.64,2004-02-20
3369,3369,wbQoTqYo^K,97,138.37,1977-10-12
3370,3370,M9G&k$uRAI,28,404.24,1985-03-15
3371,3371,%oSudSVlXc,33,497.21,2021-10-17
3372,3372,L$Zu5NkEw ,31,510.33,yYBVIG
3373,3373,tlUPMbf#aV,94,233.0,2003-09-13
3374,3374,SHWzQsb@54,83,20.98,2022-12-01
3375,3375,I3zUUJ66tK,50,408.03,1993-12-02
3376,3376,#!sRDZ1iWA,87,291.05,1982-11-08
3377,3377,4$Q0i&Ynmw,100,925.85,2010-10-11
3378,3378,hmZlpQUDXr,1,232.44,1970-04-10
3379,3379,NXMqIQ8q71,88,153.49,oAjv9M
3380,3380,1@lto8MYZj,12,995.57,2009-02-10
3381,3381,XaPBhRjTpL,90,757.23,1991-01-10
3382,3382,U3wAXsh75N,95,904.9,1973-04-05
3383,3383,AwYpf@%gZV,75,518.04,1966-08-13
3384,3384,L6 rc7vKWV,68,958.07,1983-01-12
3385,3385,@6pZ@kcnLB,21,346.98,2009-07-21
3386,3386,3nMkbUx09L,90,971.01,1982-04-07
3387,3387,oeY7LPZGKZ,69,387.17,1955-06-14
3388,3388,I 6A^p&M38,15,199.47,2000-09-20
3389,3389,l JViiPpMU,6,523.35,1988-11-19
3390,3390,nzoKpKQBYa,27,797.16,1989-04-19
3391,3391,vJv!lBdd4#,89,545.28,1996-03-12
3392,3392,yE0anZ&BUD,79,915.8,1958-06-21
3393,3393,^xiAsvb0Is,75,203.14,1952-06-24
3394,3394,txv 9VHfvi,77,55.8,2009-12-04
3395,3395,8K09S9xIHe,66,91.98,q7fm9v
3396,3396,wGz mcwEla,19,324.87,1950-08-19
3397,3397,nTJcLiH!ad,35,609.75,1976-12-23
3398,3398,VtcIq@M7jf,67,927.63,1950-04-28
3399,3399,dYq&YiS3e5,24,992.65,2016-08-12
3400,3400,DkeDm58iuX,1,547.87,1985-11-15
3401,3401,p$QiT0*z9!,15,806.29,1977-02-27
3402,3402,ZgBJ5Tit3h,85,552.31,1958-05-15
3403,3403,Bx*P$EZ$Sm,80,768.97,1994-06-12
3404,3404,98wZJTFQNz,52,689.29,1996-11-22
3405,3405,Pah!O!nWjJ,64,635.73,1968-08-02
3406,3406,wDx*f4pAGD,39,365.14,1974-12-07
3407,3407,vrMoFKB%y4,28,799.69,2000-04-19
3408,3408,z#Ho3y*zg@,64,916.87,2016-06-09
3409,3409,FEjL@MqI4Q,1,315.08,1961-02-18
3410,3410,uiOD$2Lkq ,3,778.36,CePaJ1
3411,3411,q&B7#wPNNd,43,391.94,1971-06-22
3412,3412,71vTT43WE@,57,715.04,1994-04-09
3413,3413,5ZSjcyLw8x,77,462.06,1988-06-14
3414,3414,yeR5K!QBlG,31,357.44,1999-09-06
3415,3415,g^trOr^tOC,65,495.32,2024-05-24
3416,3416,mX&f1xcqFA,93,958.24,2018-01-23
3417,3417,8*8F3iNPBQ,11,30.85,1976-06-26
3418,3418,tsz9cg1e&q,61,648.0,2001-05-25
3419,3419,g o^cQX4iN,83,488.74,1992-08-06
3420,3420,jmz#hm!kYL,94,780.43,1958-11-25
3421,3421,&V34%Yy0w4,22,272.25,2007-07-24
3422,3422,TACde4go8J,4,175.62,2025-04-06
3423,3423,i1j!4tYfxj,19,180.52,2016-07-25
3424,3424,S7au$SdZ^7,11,266.92,2002-07-16
3425,3425,1j%#QifP62,16,672.33,1960-01-24
3426,3426,3mm8RzRHRp,38,999.19,1980-09-02
3427,3427,zQMqT$8ZsO,41,535.33,1958-12-26
3428,3428,ZX^K&0nJYN,27,481.38,1984-04-19
3429,3429,oG6mKUVFho,51,313.62,2000-12-10
3430,3430,OGse*HY%j4,33,947.8,2017-05-20
3431,3431,**#5hXkvp8,68,339.81,2016-03-27
3432,3432,p9dc@RetF9,65,588.82,1993-04-08
3433,3433,JV6@G PFUl,38,114.32,1983-09-09
3434,3434,T2HrTPBy4d,70,519.71,1995-07-14
3435,3435,dSE%O2O^fY,88,207.79,2006-03-26
3436,3436,xxvzD3P5z!,40,401.54,0wCjx1
3437,3437,EXVrvB2j  ,31,727.77,1965-05-18
3438,3438,0su@rhGmQq,93,888.32,2011-11-19
3439,3439, Rjo esr7o,62,848.07,1959-09-07
3440,3440,d$0$Vbpy9Q,23,793.73,2025-11-09
3441,3441,! YbYXvl5^,50,48.27,1960-02-11
3442,3442,K9mf^!S&DP,19,799.84,2017-02-20
3443,3443,19O09JVpFs,32,254.21,1956-07-18
3444,3444,5wN27F#&#V,8,237.61,JZ7Gc1
3445,3445,W48OTLp lz,57,713.64,2019-07-06
3446,3446,CzvDLlHoFl,18,912.08,1994-12-02
3447,3447,GIb&0#xA@a,82,444.67,1969-02-11
3448,3448,5%JgORx&O2,51,133.36,1957-06-16
3449,3449,5L DjHxXA@,20,162.98,1957-06-21
3450,3450,H1Suu$Xo!w,78,824.19,2015-02-27
3451,3451,WHOlqTpA!J,41,25.08,2019-11-17
3452,3452,yHRogmjc$b,6,222.64,1964-07-27
3453,3453,H@1RIS6goV,14,694.23,1962-08-23
3454,3454,H!V8$rVAVg,13,356.51,1951-12-22
3455,3455,vq1c!t$$VV,31,439.61,1977-03-24
3456,3456,MeWlzVzewS,33,112.29,1951-11-15
3457,3457,*Snog 8S U,49,184.79,1964-02-04
3458,3458,s30z9ddieb,23,462.5,1982-07-22
3459,3459,5dK@wr9TGD,18,306.96,1992-07-16
3460,3460,GVup *@KT#,62,141.16,1976-05-08
3461,3461,D^7ldJwZJ@,99,640.92,1975-06-05
3462,3462,gci%ZZ* uG,16,166.77,1982-05-13
3463,3463,EA**lUBE7v,77,886.08,1979-02-24
3464,3464,J$SWcBbCMz,41,423.77,1979-05-25
3465,3465,N9N50KIN5y,86,926.2,1982-12-19
3466,3466,@%4p%sbQqj,38,806.62,2013-01-25
3467,3467,SNIMcA$Lmi,9,121.35,1997-10-08
3468,3468,4NGWuz34S$,70,393.2,1974-04-18
3469,3469,rOfMx&*J8W,69,361.11,1989-04-26
3470,3470,fGpU!uBrkx,21,59.0,1959-06-04
3471,3471,niWS% 9!K7,25,96.09,1970-04-04
3472,3472,w16ccTbDOZ,8,598.5,2004-03-11
3473,3473,mzuFmuey1B,9,623.73,1991-04-23
3474,3474,xet20xux5*,100,694.55,1956-02-09
3475,3475,es2dwmQjXK,75,943.61,1972-01-27
3476,3476,xZ084uNX47,30,238.25,1972-12-12
3477,3477,aM6zow42CV,61,582.87,1990-12-27
3478,3478,QO$8fh1Kcr,12,196.94,1962-05-27
3479,3479,7PJ9GXYgs^,97,488.85,2022-06-19
3480,3480,74x41NH8aP,24,829.79,2024-05-15
3481,3481,Ui&L&w9vJ4,34,978.37,2018-12-11
3482,3482,&damj$pfp9,51,747.39,2025-04-18
3483,3483,*LnD6Ba*kZ,42,884.33,2018-11-11
3484,3484,^UOC5 aybs,68,986.46,1983-12-23
3485,3485,Ef%CS7vJwl,10,834.24,1961-09-14
3486,3486,$^GXJTTOTX,85,144.53,Ea0STA
3487,3487,XkchpH@o c,31,285.35,1985-05-22
3488,3488,E^ryd$8VJe,7,903.9,1994-02-14
3489,3489,n*PLjTZP u,6,376.32,1972-02-08
3490,3490,nWxJ&3K^tS,52,910.27,MFJFqA
3491,3491,XJXsG#mnCA,16,62.2,QJ2IrN
3492,3492,UHb*alrjb@,88,175.85,2003-03-20
3493,3493,^eNzDmW!LU,32,360.52,2006-09-21
3494,3494,EE5&^ A%7q,70,865.38,1985-05-13
3495,3495,apONHdO^6H,36,796.3,1955-05-23
3496,3496,Zp0dQr3T6U,42,301.44,1964-09-01
3497,3497,K5YyknNjQl,74,314.36,xFYkAK
3498,3498,^rJ vt%uzW,83,244.24,jpzbVi
3499,3499,AUmP*XQWf^,88,906.34,2010-09-01
3500,3500,itYo2C#*dB,22,425.2,1963-03-18
3501,3501,YVcYVS775q,85,102.03,1981-08-26
3502,3502,8@7f7#Eneo,40,595.87,2007-09-07
3503,3503,pVlhovI2*U,11,261.33,1959-12-18
3504,3504,n$LvCexJmv,26,885.13,2010-09-01
3505,3505,5Rvy!I$jgk,10,269.75,YI1lun
3506,3506,9eKlFsxcUQ,79,880.02,2023-06-05
3507,3507,tVsTArkM^g,91,332.37,2005-09-20
3508,3508,u79z*y% *e,57,637.05,1985-10-27
3509,3509,9HemfUiBB@,21,475.53,1973-09-25
3510,3510,Y6g8!ikVdW,81,292.99,2003-06-19
3511,3511,49fPSZjxe9,17,513.53,2003-07-02
3512,3512,Xk&VA2AYYV,41,246.31,2007-06-14
3513,3513,tEA5UHc$1f,54,416.94,1998-02-03
3514,3514,$V^zB#zm7h,81,949.55,2008-08-02
3515,3515,tDb%%L^FXW,30,460.37,1987-12-04
3516,3516,VHM2bhqb$F,65,473.18,MyXQSM
3517,3517,ZxRONtnNG3,73,564.2,2018-04-19
3518,3518,hI PH*QOOW,39,527.28,1974-04-19
3519,3519,#fh*Mfqptu,87,161.17,1950-09-08
3520,3520,&E@JnCkl54,13,554.67,1991-12-21
3521,3521,2ag$D9eNfc,65,486.78,1962-12-08
3522,3522,8$wjm4*UI3,51,859.28,1993-10-04
3523,3523,Kfzd5$U3KF,61,472.19,1978-02-06
3524,3524,TB9V7c9Wmx,12,407.3,1961-12-13
3525,3525,@w0!F8En4^,9,661.22,1967-02-11
3526,3526,EJPrF745Lm,17,640.98,2000-10-15
3527,3527,4BlHLik!97,94,969.66,1953-10-16
3528,3528,QAEn!1#HBX,48,968.61,1959-09-25
3529,3529,sskiJMYAFD,56,223.3,1972-07-01
3530,3530,tesGNaRLpr,1,191.27,1978-04-09
3531,3531,1Rh1kyESs3,60,757.34,1960-12-17
3532,3532,BW!FXNA*SN,21,476.51,1994-08-04
3533,3533,VT5uIqitt0,27,889.17,1994-02-18
3534,3534,b@Ypq#B7ba,76,187.4,1957-05-26
3535,3535,iiS82HijeQ,37,280.62,2001-08-07
3536,3536,1kMrzfElwY,13,970.81,2012-09-22
3537,3537,pprB0Bt1Mn,18,907.37,1958-09-15
3538,3538,5GRmt*asbw,64,412.27,1962-01-21
3539,3539,txcb6sCACz,10,961.13,fI0IXO
3540,3540,rq@h2k7bxv,83,216.21,2023-05-09
3541,3541,hBBBU0Da%&,30,530.43,2018-11-02
3542,3542,5t$Hs@Retr,20,202.23,1986-04-26
3543,3543, mbt^36DU ,40,895.18,2020-04-28
3544,3544,kgZ1wMx cs,70,729.79,1951-12-14
3545,3545,*2hUINkGPL,61,444.12,1978-09-07
3546,3546,iveZ%A#uQi,72,524.93,1952-02-12
3547,3547,yy%uL!aDZT,95,461.0,1951-03-08
3548,3548,cvzi32c0Yo,17,148.83,2014-11-25
3549,3549,R&n^%DYUoA,100,480.68,2014-10-02
3550,3550,2#UfvMc46n,45,875.2,1992-11-15
3551,3551,iOLB8b@Xi@,7,432.5,1982-09-26
3552,3552,pvyNuvopfw,80,299.71,YDODXw
3553,3553,N6$QCLNput,36,349.48,1994-04-27
3554,3554,4rI$iuN#Sf,52,754.59,2024-03-06
3555,3555,Vu&v 7!8%K,45,504.38,2016-08-28
3556,3556,m^JyLE@MDE,47,20.9,2007-02-09
3557,3557,O%L&oTR4aG,21,151.24,jr69Ty
3558,3558,acu!FL1W@c,33,314.44,1950-02-17
3559,3559,!k3@dBlh$F,11,533.24,RXAi8k
3560,3560,X7142IpU3A,56,589.22,1985-05-19
3561,3561,N*hyHg!7OX,38,79.95,1987-07-13
3562,3562,gux0fN!Oiv,95,595.67,PVFEo5
3563,3563,7OCeOlIrTk,5,247.84,2009-01-16
3564,3564,%bS RMdk1t,82,903.25,1979-09-27
3565,3565,q65TU2bzi!,76,277.63,1960-11-19
3566,3566,xzXMgm#XMO,31,823.3,1980-10-06
3567,3567,ssWnoD8r l,50,373.92,W4qBrS
3568,3568,uPLGC$kPPG,14,23.25,1956-11-05
3569,3569,ebbuva!ckM,41,270.86,2011-12-24
3570,3570,SO*C^DzaKn,56,850.02,1966-04-04
3571,3571,fM@jrGsae!,81,151.71,qmvQmj
3572,3572,*sHzVCnnDp,40,393.2,1977-08-08
3573,3573,^3Vh s h Y,26,327.87,1965-01-04
3574,3574,C4SNbsxRP3,78,576.28,1971-09-28
3575,3575,I#Yb&Hqq2K,70,907.16,2012-11-19
3576,3576,dKJOYnoMj1,88,609.37,1981-08-28
3577,3577,aAu0m6UE0C,94,680.1,2024-11-21
3578,3578,yn&N*uS4Uc,42,714.4,1955-02-01
3579,3579,*RsoFGDFRj,56,610.06,2025-10-03
3580,3580,O1&bgmz9Iw,65,805.13,1999-11-08
3581,3581,Qyas^$5a6T,65,182.89,1982-04-15
3582,3582,0F2KA@CqoW,37,913.01,2003-12-12
3583,3583,jBzMyW0B5W,30,960.99,1965-09-23
3584,3584,PfH%K*EiWm,99,409.18,1986-03-28
3585,3585,OP9Svm6VN3,93,662.48,1958-11-24
3586,3586,C8#XVYWP4I,28,37.19,2000-01-21
3587,3587,huBn&xgPl3,48,88.97,1994-06-27
3588,3588,xz#edCrxYI,38,695.24,2004-06-15
3589,3589,%N%2io63Jr,95,526.1,2011-02-19
3590,3590,M3n25h6L3Z,90,213.41,2011-12-16
3591,3591,MOIM7jupO@,50,487.41,1966-06-03
3592,3592,PlbS@2UPqN,8,410.89,2013-04-24
3593,3593,QSdEfdbVSj,24,494.06,YCL0Tg
3594,3594,RUmxFv#8XW,9,703.03,1982-11-14
3595,3595,kc3gs*J#xR,33,285.92,1954-09-14
3596,3596,9vuRvqfnC$,86,397.71,1962-07-23
3597,3597,uou3&$K7*q,85,712.3,2002-01-24
3598,3598,ghdI@g*i54,42,355.4,2022-06-06
3599,3599,LDZ7wVN p0,44,980.69,1950-02-28
3600,3600, 2*kue2Yj@,82,658.54,1982-06-18
3601,3601,NzIwmIcf%v,100,994.27,2010-09-12
3602,3602,OL8xU%DaPs,56,133.96,1993-07-05
3603,3603,*pLXQYnByM,98,429.32,1960-11-22
3604,3604,7fjxUA2ti!,6,133.47,2017-07-12
3605,3605,uLuAW8pUMC,99,239.82,2014-11-27
3606,3606,zJ7^JmX$s^,65,274.35,1953-01-28
3607,3607,&*MjfXTT&j,25,429.39,1952-07-21
3608,3608,ghHNRM9*kN,10,53.7,2000-03-23
3609,3609,2^2$QxdIP0,88,471.89,1974-04-23
3610,3610,4*c1qxL8LV,81,188.59,1972-08-06
3611,3611,ESXDEJL&Kz,20,372.83,1986-02-06
3612,3612,bUJbvImoIU,56,668.53,1999-03-22
3613,3613,z7MismErlS,51,417.76,2001-03-03
3614,3614,tYl!le3fwF,8,892.02,MnCSBH
3615,3615,rTF2IBsIeA,24,676.22,2008-07-07
3616,3616,A!$ZZGfrtL,76,797.93,2019-09-22
3617,3617, WZ*fry4iJ,99,624.99,1987-11-14
3618,3618,!05WyC9 9S,85,717.6,1997-07-19
3619,3619,vZXknrQADO,77,556.5,1962-01-02
3620,3620,5T%xZg9M A,42,637.41,1976-09-20
